#Index@Reaction ID@Reaction Name@Reaction Formula@Gene Association@Genes@Protein Association@EC/TC Number@Pathway@Reversibility@Lower Bound@Upper Bound@Objective@Source@DGR@DGR_ERROR@KEGG Identifier@MetaCyc Identifier@BiGG Identifier@iMO1056 Identifier@Confidence Score@Notes@References@KEGG Pathway@MetaCyc Pathway@ModelSEED Pathway@Aliases@is_transporter
11@EX_cpd00029(e)@EX Acetate e@cpd00029[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
12@EX_cpd00030(e)@EX Manganese e@cpd00030[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
13@EX_cpd00033(e)@EX Glycine e@cpd00033[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
14@EX_cpd00034(e)@EX Zinc e@cpd00034[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
15@EX_cpd00035(e)@EX L-Alanine e@cpd00035[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
16@EX_cpd00036(e)@EX Succinate e@cpd00036[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
17@EX_cpd00039(e)@EX L-Lysine e@cpd00039[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
18@EX_cpd00041(e)@EX L-Aspartate e@cpd00041[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
19@EX_cpd00042(e)@EX Glutathione e@cpd00042[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
20@EX_cpd00046(e)@EX CMP e@cpd00046[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
21@EX_cpd00048(e)@EX Sulfate e@cpd00048[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
22@EX_cpd00051(e)@EX L-Arginine e@cpd00051[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
23@EX_cpd00053(e)@EX L-Glutamine e@cpd00053[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
24@EX_cpd00054(e)@EX L-Serine e@cpd00054[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
25@EX_cpd00058(e)@EX Copper2 e@cpd00058[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
26@EX_cpd00059(e)@EX Ascorbate e@cpd00059[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
27@EX_cpd00060(e)@EX L-Methionine e@cpd00060[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
28@EX_cpd00061(e)@EX Phosphoenolpyruvate e@cpd00061[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
29@EX_cpd00063(e)@EX Calcium e@cpd00063[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
30@EX_cpd00064(e)@EX L-Ornithine e@cpd00064[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
31@EX_cpd00065(e)@EX L-Tryptophan e@cpd00065[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
32@EX_cpd00066(e)@EX L-Phenylalanine e@cpd00066[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
33@EX_cpd00067(e)@EX H+ e@cpd00067[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
34@EX_cpd00069(e)@EX L-Tyrosine e@cpd00069[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
35@EX_cpd00073(e)@EX Urea e@cpd00073[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
36@EX_cpd00075(e)@EX Nitrite e@cpd00075[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
37@EX_cpd00079(e)@EX D-Glucose 6-phosphate e@cpd00079[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
38@EX_cpd00080(e)@EX sn-Glycerol 3-phosphate e@cpd00080[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
39@EX_cpd00082(e)@EX D-Fructose e@cpd00082[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
40@EX_cpd00084(e)@EX L-Cysteine e@cpd00084[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
41@EX_cpd00085(e)@EX beta-Alanine e@cpd00085[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
42@EX_cpd00089(e)@EX D-Glucose 1-phosphate e@cpd00089[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
43@EX_cpd00091(e)@EX UMP e@cpd00091[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
44@EX_cpd00092(e)@EX Uracil e@cpd00092[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
45@EX_cpd00094(e)@EX 2-Oxobutanoate e@cpd00094[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
46@EX_cpd00098(e)@EX Choline e@cpd00098[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
47@EX_cpd00099(e)@EX Chloride e@cpd00099[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
48@EX_cpd00100(e)@EX Glycerol e@cpd00100[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
49@EX_cpd00105(e)@EX D-Ribose e@cpd00105[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
50@EX_cpd00106(e)@EX Fumarate e@cpd00106[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
51@EX_cpd00107(e)@EX L-Leucine e@cpd00107[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
52@EX_cpd00117(e)@EX D-Alanine e@cpd00117[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
53@EX_cpd00118(e)@EX Putrescine e@cpd00118[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
54@EX_cpd00119(e)@EX L-Histidine e@cpd00119[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
55@EX_cpd00122(e)@EX N-Acetyl-D-glucosamine e@cpd00122[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
56@EX_cpd00126(e)@EX GMP e@cpd00126[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
57@EX_cpd00128(e)@EX Adenine e@cpd00128[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
58@EX_cpd00129(e)@EX L-Proline e@cpd00129[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
59@EX_cpd00130(e)@EX (S)-Malate e@cpd00130[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
60@EX_cpd00132(e)@EX L-Asparagine e@cpd00132[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
61@EX_cpd00136(e)@EX 4-Hydroxybenzoate e@cpd00136[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
62@EX_cpd00137(e)@EX Citrate e@cpd00137[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
63@EX_cpd00138(e)@EX D-Mannose e@cpd00138[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
64@EX_cpd00141(e)@EX Propanoate e@cpd00141[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
65@EX_cpd00142(e)@EX Acetoacetate e@cpd00142[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
66@EX_cpd00147(e)@EX 5'-Methylthioadenosine e@cpd00147[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
67@EX_cpd00149(e)@EX Cobalt e@cpd00149[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
68@EX_cpd00151(e)@EX Thymine e@cpd00151[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
69@EX_cpd00152(e)@EX Agmatine e@cpd00152[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
70@EX_cpd00154(e)@EX D-Xylose e@cpd00154[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
71@EX_cpd00156(e)@EX L-Valine e@cpd00156[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
72@EX_cpd00159(e)@EX (S)-Lactate e@cpd00159[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
73@EX_cpd00161(e)@EX L-Threonine e@cpd00161[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
74@EX_cpd00162(e)@EX Ethanolamine e@cpd00162[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
75@EX_cpd00164(e)@EX D-Glucuronate e@cpd00164[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
76@EX_cpd00169(e)@EX 3-Phospho-D-glycerate e@cpd00169[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
77@EX_cpd00170(e)@EX D-Glucono-1,5-lactone e@cpd00170[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
78@EX_cpd00182(e)@EX Adenosine e@cpd00182[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
79@EX_cpd00186(e)@EX D-Glutamate e@cpd00186[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
80@EX_cpd00205(e)@EX Potassium e@cpd00205[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
81@EX_cpd00207(e)@EX Guanine e@cpd00207[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
82@EX_cpd00209(e)@EX Nitrate e@cpd00209[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
83@EX_cpd00210(e)@EX Taurine e@cpd00210[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
84@EX_cpd00211(e)@EX Butanoic acid e@cpd00211[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
85@EX_cpd00213(e)@EX Lipoamide e@cpd00213[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
86@EX_cpd00214(e)@EX Hexadecanoic acid e@cpd00214[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
87@EX_cpd00222(e)@EX D-Gluconic acid e@cpd00222[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
88@EX_cpd00226(e)@EX Hypoxanthine e@cpd00226[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
89@EX_cpd00227(e)@EX L-Homoserine e@cpd00227[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
90@EX_cpd00229(e)@EX Glycolaldehyde e@cpd00229[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
91@EX_cpd00235(e)@EX D-Mannose 6-phosphate e@cpd00235[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
92@EX_cpd00244(e)@EX Nickel e@cpd00244[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
93@EX_cpd00246(e)@EX Inosine e@cpd00246[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
94@EX_cpd00247(e)@EX Orotate e@cpd00247[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
95@EX_cpd00248(e)@EX Quinate e@cpd00248[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
96@EX_cpd00249(e)@EX Uridine e@cpd00249[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
97@EX_cpd00254(e)@EX Magnesium e@cpd00254[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
98@EX_cpd00264(e)@EX Spermidine e@cpd00264[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
99@EX_cpd00266(e)@EX L-Carnitine e@cpd00266[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
100@EX_cpd00268(e)@EX Thiosulfate e@cpd00268[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
101@EX_cpd00274(e)@EX L-Citrulline e@cpd00274[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
102@EX_cpd00280(e)@EX D-Galacturonate e@cpd00280[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
103@EX_cpd00281(e)@EX 4-Aminobutanoate e@cpd00281[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
104@EX_cpd00284(e)@EX 6-Phospho-D-gluconate e@cpd00284[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
105@EX_cpd00285(e)@EX Ethanolamine phosphate e@cpd00285[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
106@EX_cpd00288(e)@EX D-Glucosamine 6-phosphate e@cpd00288[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
107@EX_cpd00298(e)@EX dTMP e@cpd00298[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
108@EX_cpd00300(e)@EX Urate e@cpd00300[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
109@EX_cpd00305(e)@EX Thiamin e@cpd00305[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
110@EX_cpd00307(e)@EX Cytosine e@cpd00307[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
111@EX_cpd00308(e)@EX Malonate e@cpd00308[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
112@EX_cpd00309(e)@EX Xanthine e@cpd00309[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
113@EX_cpd00311(e)@EX Guanosine e@cpd00311[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
114@EX_cpd00312(e)@EX 1H-Imidazole-4-ethanamine e@cpd00312[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
115@EX_cpd00314(e)@EX Mannitol e@cpd00314[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
116@EX_cpd00322(e)@EX L-Isoleucine e@cpd00322[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056|Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
117@EX_cpd00339(e)@EX 5-Aminopentanoate e@cpd00339[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
118@EX_cpd00355(e)@EX Nicotinamide D-ribonucleotide e@cpd00355[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
119@EX_cpd00363(e)@EX Ethanol e@cpd00363[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
120@EX_cpd00367(e)@EX Cytidine e@cpd00367[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
121@EX_cpd00374(e)@EX Tyramine e@cpd00374[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
122@EX_cpd00379(e)@EX Glutarate e@cpd00379[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
123@EX_cpd00380(e)@EX Itaconate e@cpd00380[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
124@EX_cpd00381(e)@EX L-Cystine e@cpd00381[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
125@EX_cpd00386(e)@EX (R)-Malate e@cpd00386[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@iMO1056@null@null@null@null@null@null@null@null@null@null@null@null@null@null
126@EX_cpd00395(e)@EX L-Cysteate e@cpd00395[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
127@EX_cpd00396(e)@EX L-Rhamnose e@cpd00396[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
128@EX_cpd00406(e)@EX Hypotaurine e@cpd00406[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
129@EX_cpd00423(e)@EX Cob(II)alamin e@cpd00423[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
130@EX_cpd00424(e)@EX Cystathionine e@cpd00424[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
131@EX_cpd00457(e)@EX Choline phosphate e@cpd00457[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
132@EX_cpd00467(e)@EX 3-Sulfino-L-alanine e@cpd00467[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
133@EX_cpd00477(e)@EX N-Acetyl-L-glutamate e@cpd00477[e]  <=> @null@null@null@null@Boundary reaction@1@-1000@1000@0@Opt208964@null@null@null@null@null@null@null@null@null@null@null@null@null@null
